alpha,cd
-180.0,0.001
-178.85714285714286,0.001
-177.71428571428572,0.001
-176.57142857142856,0.001
-175.42857142857142,0.001
-174.28571428571428,0.001
-173.14285714285714,0.001
-172.0,0.001
-170.85714285714286,0.0022129225349807324
-169.71428571428572,0.010874827227200443
-168.57142857142858,0.020509684757886913
-167.42857142857144,0.03110230143329219
-166.2857142857143,0.042635973825928895
-165.14285714285714,0.055092515293515595
-164.0,0.06845228485243111
-158.71428571428572,0.14134947806942388
-153.42857142857142,0.23061473026669277
-148.14285714285717,0.33324709584461043
-142.85714285714286,0.4457978182257564
-137.57142857142858,0.5644871021900302
-132.28571428571428,0.6853320756185495
-126.99999999999999,0.8042815998014199
-121.71428571428572,0.917353355366108
-116.42857142857143,1.0207685539899207
-111.14285714285714,1.1110797069791702
-105.85714285714286,1.1852871177794204
-100.57142857142857,1.2409401485125393
-95.28571428571429,1.2762198277126637
-90.0,1.29
-84.71428571428571,1.2762198277126637
-79.42857142857143,1.2409401485125393
-74.14285714285714,1.1852871177794204
-68.85714285714286,1.1110797069791702
-63.57142857142857,1.0207685539899207
-58.28571428571428,0.917353355366108
-53.0,0.8042815998014197
-47.714285714285715,0.6853320756185495
-42.42857142857143,0.5644871021900302
-37.142857142857146,0.4457978182257566
-31.857142857142858,0.33324709584461076
-26.571428571428566,0.2306147302666926
-21.28571428571429,0.14134947806942388
-16.0,0.06845228485243117
-15.571428571428571,0.06998322646399543
-15.142857142857144,0.07151416807555969
-14.714285714285715,0.07304510968712395
-14.285714285714286,0.07457605129868822
-13.857142857142858,0.07610699291025248
-13.428571428571429,0.07763793452181673
-13.0,0.079168876133381
-12.571428571428571,0.08069981774494527
-12.142857142857142,0.08223075935650952
-11.714285714285714,0.08376170096807378
-11.285714285714285,0.08529264257963805
-10.857142857142858,0.0868235841912023
-10.0,0.08988546741433083
-8.0,0.05637433159052138
-7.0,0.017584809027018023
-6.000000000000001,0.014288557064986945
-5.0,0.01127149130798373
-4.0,0.009286348765530828
-3.0000000000000004,0.008009887094981594
-2.0,0.007500501376190913
-1.0,0.007460131193328206
0.0,0.005455114535972344
1.0,0.005548099012419088
2.0,0.006370592691297217
3.0000000000000004,0.0069321483378642496
4.0,0.007378052078017932
5.0,0.007898097608018649
6.000000000000001,0.008484915423997522
7.0,0.009252766100859015
8.0,0.010466357397137227
9.0,0.012493054320972556
10.0,0.014705991621221146
11.0,0.017200182986618368
12.000000000000002,0.02013977327608709
13.0,0.024504762311272806
14.0,0.029494706202332428
14.999999999999998,0.040582604913241574
16.0,0.06845228485243117
21.285714285714285,0.14134947806942383
26.571428571428573,0.23061473026669266
31.857142857142858,0.33324709584461076
37.142857142857146,0.4457978182257566
42.42857142857143,0.5644871021900302
47.71428571428572,0.6853320756185495
53.0,0.8042815998014197
58.28571428571429,0.9173533553661082
63.57142857142857,1.0207685539899207
68.85714285714286,1.1110797069791702
74.14285714285714,1.1852871177794204
79.42857142857143,1.2409401485125393
84.71428571428571,1.2762198277126637
90.0,1.29
95.28571428571429,1.2762198277126637
100.57142857142857,1.2409401485125393
105.85714285714286,1.1852871177794204
111.14285714285714,1.1110797069791702
116.42857142857143,1.0207685539899207
121.71428571428572,0.917353355366108
126.99999999999999,0.8042815998014199
132.28571428571428,0.6853320756185495
137.57142857142858,0.5644871021900302
142.85714285714286,0.4457978182257564
148.14285714285717,0.33324709584461043
153.42857142857144,0.23061473026669232
158.71428571428572,0.14134947806942388
164.0,0.06845228485243111
165.14285714285714,0.055092515293515595
166.28571428571428,0.04263597382592918
167.42857142857144,0.03110230143329219
168.57142857142858,0.020509684757886913
169.71428571428572,0.010874827227200443
170.85714285714286,0.0022129225349807324
172.0,0.001
173.14285714285714,0.001
174.28571428571428,0.001
175.42857142857142,0.001
176.57142857142856,0.001
177.71428571428572,0.001
178.85714285714286,0.001
180.0,0.001
